dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-04,2025-08-04 00:17:16,CUST000000080567,647471,2,2000000388311,1,INR,886,0%,45,app,
2025-08-04,2025-08-04 00:17:16,CUST000000080567,647471,3,2000000049601,1,INR,4192,8%,194,app,
2025-08-04,2025-08-04 00:17:16,CUST000000080567,647471,4,2000000230436,1,INR,1652,12%,176,app,
2025-08-04,2025-08-04 02:03:54,CUST000000189417,647472,1,2000000259895,1,INR,2754,1%,493,web,
2025-08-04,2025-08-04 07:26:23,CUST000000259335,647473,1,2000000203492,1,CAD,79,14%,9,app,
2025-08-04,2025-08-04 22:14:28,CUST000000189011,647474,1,2000000246734,1,INR,1520,6%,172,app,FEST20
2025-08-04,2025-08-04 07:37:12,CUST000000254912,647475,1,2000000036953,1,INR,3021,7%,504,app,NEW10
2025-08-04,2025-08-04 07:37:12,CUST000000254912,647475,2,2000000184708,Two,INR,36127,13%,3153,app,NEW10
2025-08-04,2025-08-04 07:37:12,CUST000000254912,647475,3,2000000408965,1,INR,2324,4%,268,app,NEW10
2025-08-04,2025-08-04 17:04:49,CUST000000278901,647476,1,2000000005096,Two,INR,28267,14%,5804,web,NEW10
2025-08-04,2025-08-04 18:25:45,CUST000000014831,647477,1,2000000185804,1,INR,1440,19%,140,app,PRIME5
2025-08-04,2025-08-04 00:58:00,CUST000000111030,647478,1,2000000225883,3,INR,14430,10%,4657,app,
2025-08-04,2025-08-04 00:58:00,CUST000000111030,647478,2,2000000199078,3,INR,12229,3%,6393,app,
2025-08-04,2025-08-04 10:47:18,CUST000000024443,647479,1,2000000376868,1,INR,101544,3%,11829,app,
2025-08-04,2025-08-04 09:28:09,CUST000000082400,647480,1,2000000170824,1,INR,7293,13%,760,app,
2025-08-04,2025-08-04 11:06:42,CUST000000066063,647481,1,2000000466217,1,INR,9853,0%,493,app,
2025-08-04,2025-08-04 13:27:30,CUST000000077664,647482,1,2000000034898,Two,AED,178,21%,15,app,
2025-08-04,2025-08-04 13:32:46,CUST000000289739,647483,1,2000000494265,1,AED,61,0%,4,web,
2025-08-04,2025-08-04 01:25:37,CUST000000247351,647484,1,2000000078571,1,INR,1616,11%,172,web,FEST20
2025-08-04,2025-08-04 16:10:51,CUST000000133283,647485,1,2000000005034,1,INR,2919,16%,296,app,SAVE50
2025-08-04,2025-08-04 16:10:51,CUST000000133283,647485,2,2000000400556,1,INR,4597,7%,766,app,SAVE50
2025-08-04,2025-08-04 16:10:51,CUST000000133283,647485,3,2000000013299,1,INR,989,15%,43,app,SAVE50
2025-08-04,2025-08-04 00:01:54,CUST000000061880,647486,1,2000000499451,1,GBP,315,17%,48,app,
2025-08-04,2025-08-04 03:54:52,CUST000000262395,647487,1,2000000195766,3,CAD,51,10%,7,web,FEST20
2025-08-04,2025-08-04 21:42:20,CUST000000029231,647488,1,2000000295725,Two,INR,3560,4%,821,web,PRIME5
2025-08-04,2025-08-04 09:42:53,CUST000000066795,647489,1,2000000392615,1,AED,16,10%,3,app,FEST20
2025-08-04,2025-08-04 13:27:46,CUST000000020931,647490,1,2000000285429,1,AUD,179,11%,20,web,NEW10
2025-08-04,2025-08-04 04:10:29,CUST000000133445,647491,1,2000000458335,1,SGD,37,4%,5,web,PRIME5
2025-08-04,2025-08-04 19:34:16,CUST000000011808,647492,1,2000000133775,Two,INR,3396,0%,1223,web,FEST20
2025-08-04,2025-08-04 01:55:02,CUST000000239630,647493,1,2000000104904,1,AED,2641,8%,291,app,
2025-08-04,2025-08-04 06:19:33,CUST000000138040,647494,1,2000000326061,1,INR,3007,0%,151,app,
2025-08-04,2025-08-04 06:19:33,CUST000000138040,647494,2,2000000322995,4,INR,325,18%,129,app,
2025-08-04,2025-08-04 06:19:33,CUST000000138040,647494,3,2000000331249,1,INR,6558,14%,681,app,
2025-08-04,2025-08-04 16:04:58,CUST000000146773,647495,1,2000000247335,1,CAD,5,10%,1,web,
2025-08-04,2025-08-04 16:04:58,CUST000000146773,647495,2,2000000149868,1,CAD,1385,23%,129,web,
2025-08-04,2025-08-04 18:04:12,CUST000000251770,647496,1,2000000288246,1,INR,1995,21%,80,web,PRIME5
2025-08-04,2025-08-04 11:14:55,CUST000000029631,647497,1,2000000167251,Two,USD,$63,10%,6,app,
2025-08-04,2025-08-04 05:25:07,CUST000000166050,647498,1,2000000108810,1,INR,14540,11%,1554,app,
2025-08-04,2025-08-04 05:25:07,CUST000000166050,647498,2,2000000428642,1,INR,31812,17%,3166,app,
2025-08-04,2025-08-04 05:25:07,CUST000000166050,647498,3,2000000248264,1,INR,4186,6%,197,app,
2025-08-04,2025-08-04 23:01:24,CUST000000219762,647499,1,2000000375120,1,INR,2857,2%,337,app,
2025-08-04,2025-08-04 18:01:54,CUST000000016199,647500,1,2000000427508,1,INR,3109,11%,334,app,
2025-08-04,2025-08-04 10:55:40,CUST000000228340,647501,1,2000000249445,1,INR,640,0%,116,web,
2025-08-04,2025-08-04 11:23:51,CUST000000024052,647502,1,2000000079769,1,GBP,5,4%,1,web,
2025-08-04,2025-08-04 15:47:29,CUST000000035042,647503,1,2000000467092,1,INR,2300,7%,108,web,
2025-08-04,2025-08-04 17:32:56,CUST000000171522,647504,1,2000000118734,1,INR,2575,0%,310,app,
2025-08-04,2025-08-04 17:32:56,CUST000000171522,647504,2,2000000301808,1,INR,2574,0%,309,app,
2025-08-04,2025-08-04 17:55:34,CUST000000036026,647505,1,2000000349220,1,AED,293,4%,34,app,
2025-08-04,2025-08-04 18:25:19,CUST000000289625,647506,1,2000000228570,1,INR,13455,4%,2320,app,SAVE50
2025-08-04,2025-08-04 11:34:41,CUST000000149693,647507,1,2000000096605,Two,INR,19500,0%,1945,web,FEST20
2025-08-04,2025-08-04 00:54:13,CUST000000288975,647508,1,2000000193144,1,AED,27,12%,2,web,PRIME5
2025-08-04,2025-08-04 00:54:13,CUST000000288975,647508,2,2000000472812,1,AED,23,8%,3,web,PRIME5
2025-08-04,2025-08-04 00:54:13,CUST000000288975,647508,3,2000000192772,Two,AED,50,6%,18,web,PRIME5
2025-08-04,2025-08-04 03:30:13,CUST000000036284,647509,1,2000000356341,1,GBP,143,11%,16,web,
2025-08-04,2025-08-04 03:30:13,CUST000000036284,647509,2,2000000212609,Two,GBP,31,5%,8,web,
2025-08-04,2025-08-04 13:23:42,CUST000000139124,647510,1,2000000396279,1,GBP,11,10%,2,app,
2025-08-04,2025-08-04 13:23:42,CUST000000139124,647510,2,2000000476568,Two,GBP,3,7%,1,app,
2025-08-04,2025-08-04 13:23:42,CUST000000139124,647510,3,2000000234144,Two,GBP,15,12%,5,app,
2025-08-04,2025-08-04 11:38:33,CUST000000245591,647511,1,2000000368627,1,USD,$83,6%,15,app,
2025-08-04,2025-08-04 14:34:54,CUST000000185680,647512,1,2000000326344,1,CAD,4,17%,1,web,
2025-08-04,2025-08-04 12:19:00,CUST000000177018,647513,1,2000000356365,1,AED,54,19%,6,app,NEW10
2025-08-04,2025-08-04 03:16:30,CUST000000059214,647514,1,2000000077253,1,INR,4576,11%,734,web,
2025-08-04,2025-08-04 07:19:34,CUST000000015237,647515,1,2000000087306,1,INR,1469,0%,177,app,
2025-08-04,2025-08-04 00:47:47,CUST000000078733,647516,1,2000000195988,1,INR,1609,8%,75,web,
2025-08-04,2025-08-04 14:58:50,CUST000000099971,647517,1,2000000254623,3,AUD,58,0%,22,app,
2025-08-04,2025-08-04 14:58:50,CUST000000099971,647517,2,2000000093048,1,AUD,810,11%,87,app,
2025-08-04,2025-08-04 14:58:50,CUST000000099971,647517,3,2000000005614,1,AUD,38,2%,2,app,
2025-08-04,2025-08-04 20:47:49,CUST000000000528,647518,1,2000000342306,1,USD,$88,9%,15,web,
2025-08-04,2025-08-04 04:23:17,CUST000000025770,647519,1,2000000259390,1,GBP,327,7%,37,app,
2025-08-04,2025-08-04 04:23:17,CUST000000025770,647519,2,2000000198842,Two,GBP,38,0%,10,app,
2025-08-04,2025-08-04 04:23:17,CUST000000025770,647519,3,2000000383187,1,GBP,22,6%,2,app,
2025-08-04,2025-08-04 04:23:17,CUST000000025770,647519,4,2000000260273,1,GBP,101,8%,12,app,
2025-08-04,2025-08-04 23:40:34,CUST000000074804,647520,1,2000000430089,1,AED,65,3%,8,web,
2025-08-04,2025-08-04 04:39:25,CUST000000195843,647521,1,2000000243931,1,INR,2867,24%,262,web,
2025-08-04,2025-08-04 04:39:25,CUST000000195843,647521,2,2000000050287,1,INR,13053,11%,1395,web,
2025-08-04,2025-08-04 06:37:58,CUST000000137595,647522,1,2000000094762,1,INR,13728,2%,675,app,
2025-08-04,2025-08-04 06:37:58,CUST000000137595,647522,2,2000000164205,1,INR,5474,2%,269,app,
2025-08-04,2025-08-04 06:37:58,CUST000000137595,647522,3,2000000474083,1,INR,4936,17%,490,app,
2025-08-04,2025-08-04 06:37:58,CUST000000137595,647522,4,2000000085074,1,INR,10589,0%,1271,app,
2025-08-04,2025-08-04 15:27:55,CUST000000270630,647523,1,2000000396835,1,INR,4466,0%,804,app,
2025-08-04,2025-08-04 14:58:31,CUST000000184029,647524,1,2000000452395,1,INR,1624,0%,195,app,
2025-08-04,2025-08-04 07:29:56,CUST000000278254,647525,1,2000000493794,1,CAD,17,9%,1,app,FEST20
2025-08-04,2025-08-04 04:10:54,CUST000000061533,647526,1,2000000157320,1,USD,$54,0%,7,app,
2025-08-04,2025-08-04 04:10:54,CUST000000061533,647526,2,2000000125589,4,USD,$2,10%,2,app,
2025-08-04,2025-08-04 05:26:24,CUST000000083000,647527,1,2000000408552,1,INR,14211,7%,1587,web,
2025-08-04,2025-08-04 05:26:24,CUST000000083000,647527,2,2000000043494,1,INR,1419,11%,228,web,
2025-08-04,2025-08-04 05:26:24,CUST000000083000,647527,3,2000000137186,1,INR,1788,1%,89,web,
2025-08-04,2025-08-04 05:54:38,CUST000000023021,647528,1,2000000101514,3,CAD,83,1%,30,app,FEST20
2025-08-04,2025-08-04 05:54:38,CUST000000023021,647528,2,2000000449623,Two,CAD,13,0%,4,app,FEST20
2025-08-04,2025-08-04 05:54:38,CUST000000023021,647528,3,2000000183510,1,CAD,73,15%,8,app,FEST20
2025-08-04,2025-08-04 19:04:32,CUST000000106351,647529,1,2000000096636,Two,USD,$25,10%,9,app,NEW10
2025-08-04,2025-08-04 07:13:16,CUST000000006515,647530,1,2000000057552,Two,INR,2752,0%,991,app,
2025-08-04,2025-08-04 22:44:46,CUST000000149920,647531,1,2000000444802,1,INR,6823,6%,321,web,PRIME5
2025-08-04,2025-08-04 13:04:43,CUST000000296059,647532,1,2000000291840,1,INR,976,0%,176,app,
2025-08-04,2025-08-04 13:04:43,CUST000000296059,647532,2,2000000023601,1,INR,13342,4%,1533,app,
2025-08-04,2025-08-04 16:20:33,CUST000000288418,647533,1,2000000258904,1,INR,3718,0%,186,web,NEW10
2025-08-04,2025-08-04 05:39:05,CUST000000234275,647534,1,2000000237978,1,CAD,1263,23%,118,app,
2025-08-04,2025-08-04 05:39:05,CUST000000234275,647534,2,2000000113715,1,CAD,34,5%,4,app,
2025-08-04,2025-08-04 15:52:07,CUST000000293028,647535,1,2000000296159,1,INR,4471,3%,779,web,
2025-08-04,2025-08-04 15:52:07,CUST000000293028,647535,2,2000000170435,1,INR,324,0%,17,web,
2025-08-04,2025-08-04 15:52:07,CUST000000293028,647535,3,2000000328584,1,INR,658,4%,32,web,
2025-08-04,2025-08-04 07:51:04,CUST000000048250,647536,1,2000000055626,1,INR,8726,13%,382,web,NEW10
2025-08-04,2025-08-04 16:47:03,CUST000000033635,647537,1,2000000165882,Two,GBP,25,2%,10,app,
2025-08-04,2025-08-04 16:47:03,CUST000000033635,647537,2,2000000202983,1,GBP,18,6%,1,app,
2025-08-04,2025-08-04 16:47:03,CUST000000033635,647537,3,2000000358215,1,GBP,52,0%,10,app,
2025-08-04,2025-08-04 16:47:03,CUST000000033635,647537,4,2000000420660,1,GBP,37,7%,2,app,
2025-08-04,2025-08-04 16:47:03,CUST000000033635,647537,5,2000000421988,Two,GBP,15,6%,4,app,
2025-08-04,2025-08-04 01:45:14,CUST000000145579,647538,1,2000000032047,Two,INR,620,14%,129,web,
2025-08-04,2025-08-04 01:45:14,CUST000000145579,647538,2,2000000470917,1,INR,6442,11%,689,web,
2025-08-04,2025-08-04 01:45:14,CUST000000145579,647538,3,2000000219370,1,INR,5175,12%,824,web,
2025-08-04,2025-08-04 01:45:14,CUST000000145579,647538,4,2000000214177,1,INR,996,18%,41,web,
2025-08-04,2025-08-04 06:22:07,CUST000000225602,647539,1,2000000018041,1,INR,1213,10%,55,web,
2025-08-04,2025-08-04 06:22:07,CUST000000225602,647539,2,2000000140452,1,INR,740,20%,107,web,
2025-08-04,2025-08-04 15:34:34,CUST000000276743,647540,1,2000000351810,1,INR,4269,12%,678,web,FEST20
2025-08-04,2025-08-04 15:34:34,CUST000000276743,647540,2,2000000443997,1,INR,12098,18%,1198,web,FEST20
2025-08-04,2025-08-04 09:22:08,CUST000000227097,647541,1,2000000121239,Two,AUD,6,9%,3,web,SAVE50
2025-08-04,2025-08-04 09:22:08,CUST000000227097,647541,2,2000000285238,Two,AUD,1091,10%,99,web,SAVE50
2025-08-04,2025-08-04 09:22:08,CUST000000227097,647541,3,2000000495606,1,AUD,23,0%,3,web,SAVE50
2025-08-04,2025-08-04 08:36:04,CUST000000166035,647542,1,2000000278032,1,INR,105101,8%,11548,app,PRIME5
2025-08-04,2025-08-04 08:36:04,CUST000000166035,647542,2,2000000394886,1,INR,1099,6%,124,app,PRIME5
2025-08-04,2025-08-04 07:52:15,CUST000000015400,647543,1,2000000100852,Two,SGD,62,9%,21,web,
2025-08-04,2025-08-04 07:52:15,CUST000000015400,647543,2,2000000432052,1,SGD,99,9%,17,web,
2025-08-04,2025-08-04 19:43:29,CUST000000063844,647544,1,2000000029399,1,INR,3112,5%,354,web,
2025-08-04,2025-08-04 19:43:29,CUST000000063844,647544,2,2000000143484,Two,INR,2068,4%,477,web,
2025-08-04,2025-08-04 19:43:29,CUST000000063844,647544,3,2000000227276,1,INR,4410,0%,530,web,
2025-08-04,2025-08-04 19:43:29,CUST000000063844,647544,4,2000000133201,1,INR,38708,6%,4361,web,
2025-08-04,2025-08-04 04:50:43,CUST000000089351,647545,1,2000000273365,1,AED,9,0%,1,web,
2025-08-04,2025-08-04 03:37:11,CUST000000199263,647546,1,2000000280684,1,INR,9061,3%,1057,app,
2025-08-04,2025-08-04 08:33:45,CUST000000066697,647547,1,2000000036656,1,CAD,27,9%,3,web,NEW10
2025-08-04,2025-08-04 01:56:23,CUST000000158762,647548,1,2000000189246,1,INR,13219,0%,1587,web,
2025-08-04,2025-08-04 01:56:23,CUST000000158762,647548,2,2000000271132,1,INR,1029,14%,160,web,
2025-08-04,2025-08-04 22:03:27,CUST000000270281,647549,1,2000000021737,1,INR,855,4%,99,app,NEW10
2025-08-04,2025-08-04 22:03:27,CUST000000270281,647549,2,2000000356600,1,INR,636,8%,105,app,NEW10
2025-08-04,2025-08-04 22:03:27,CUST000000270281,647549,3,2000000368870,1,INR,1175,7%,131,app,NEW10
2025-08-04,2025-08-04 22:03:27,CUST000000270281,647549,4,2000000295824,1,INR,1225,6%,138,app,NEW10
2025-08-04,2025-08-04 15:59:14,CUST000000276635,647550,1,2000000011165,1,GBP,299,0%,15,app,
2025-08-04,2025-08-04 18:06:56,CUST000000125849,647551,1,2000000443898,1,AUD,26,13%,3,app,
2025-08-04,2025-08-04 17:44:59,CUST000000066512,647552,1,2000000283449,1,SGD,26,0%,4,app,FEST20
2025-08-04,2025-08-04 06:22:28,CUST000000135920,647553,1,2000000278049,1,INR,268,8%,30,app,
2025-08-04,2025-08-04 06:22:28,CUST000000135920,647553,2,2000000434803,1,INR,2230,12%,99,app,
2025-08-04,2025-08-04 06:22:28,CUST000000135920,647553,3,2000000335186,1,INR,65486,6%,3090,app,
2025-08-04,2025-08-04 06:22:28,CUST000000135920,647553,4,2000000300252,1,INR,1218,2%,214,app,
2025-08-04,2025-08-04 06:22:28,CUST000000135920,647553,5,2000000075877,Two,INR,13997,20%,1125,app,
2025-08-04,2025-08-04 01:06:21,CUST000000209107,647554,1,2000000052472,1,INR,8605,0%,431,web,
2025-08-04,2025-08-04 05:49:59,CUST000000278821,647555,1,2000000428895,1,INR,21163,19%,2065,web,PRIME5
2025-08-04,2025-08-04 13:36:13,CUST000000158412,647556,1,2000000167886,1,CAD,17,12%,2,app,NEW10
2025-08-04,2025-08-04 22:18:59,CUST000000294990,647557,1,2000000108735,1,INR,424,11%,19,web,FEST20
2025-08-04,2025-08-04 02:27:16,CUST000000142011,647558,1,2000000162201,1,SGD,97,0%,18,web,
2025-08-04,2025-08-04 02:18:26,CUST000000118876,647559,1,2000000108780,Two,INR,53742,13%,4666,web,
2025-08-04,2025-08-04 02:18:26,CUST000000118876,647559,2,2000000290850,1,INR,8819,9%,400,web,
2025-08-04,2025-08-04 02:18:26,CUST000000118876,647559,3,2000000419855,1,INR,1223,22%,172,web,
2025-08-04,2025-08-04 07:42:41,CUST000000106940,647560,1,2000000358567,1,USD,$10,0%,1,web,
2025-08-04,2025-08-04 08:07:16,CUST000000162704,647561,1,2000000158242,1,INR,1245,10%,136,web,PRIME5
2025-08-04,2025-08-04 00:20:18,CUST000000077754,647562,1,2000000300283,1,USD,$446,8%,21,web,
2025-08-04,2025-08-04 00:20:18,CUST000000077754,647562,2,2000000067001,1,USD,$174,0%,32,web,
2025-08-04,2025-08-04 00:54:34,CUST000000129822,647563,1,2000000333205,1,AED,243,27%,22,app,
2025-08-04,2025-08-04 00:54:34,CUST000000129822,647563,2,2000000038742,1,AED,1887,0%,227,app,
2025-08-04,2025-08-04 16:10:11,CUST000000215807,647564,1,2000000113609,Two,GBP,12,0%,5,web,
2025-08-04,2025-08-04 16:10:11,CUST000000215807,647564,2,2000000006659,1,GBP,93,3%,17,web,
2025-08-04,2025-08-04 17:27:16,CUST000000135206,647565,1,2000000166049,1,AED,474,12%,51,app,
2025-08-04,2025-08-04 17:09:15,CUST000000209514,647566,1,2000000459325,1,USD,$3,12%,1,app,
2025-08-04,2025-08-04 17:04:44,CUST000000006370,647567,1,2000000304267,1,CAD,10,2%,2,web,NEW10
2025-08-04,2025-08-04 17:04:44,CUST000000006370,647567,2,2000000179940,1,CAD,75,4%,4,web,NEW10
2025-08-04,2025-08-04 17:52:14,CUST000000127613,647568,1,2000000409702,1,INR,3292,16%,331,web,
2025-08-04,2025-08-04 17:52:14,CUST000000127613,647568,2,2000000121734,1,INR,7053,4%,339,web,
2025-08-04,2025-08-04 17:52:14,CUST000000127613,647568,3,2000000001166,1,INR,2839,9%,130,web,
2025-08-04,2025-08-04 17:52:14,CUST000000127613,647568,4,2000000189659,1,INR,13713,14%,1412,web,
2025-08-04,2025-08-04 00:53:36,CUST000000196004,647569,1,2000000421070,1,INR,5811,6%,658,web,
2025-08-04,2025-08-04 10:44:57,CUST000000023668,647570,1,2000000233802,1,AED,437,2%,22,web,
2025-08-04,2025-08-04 18:48:27,CUST000000048856,647571,1,2000000027883,1,INR,1672,25%,63,web,
2025-08-04,2025-08-04 16:44:26,CUST000000099890,647572,1,2000000459684,1,INR,216,23%,20,app,
2025-08-04,2025-08-04 12:54:21,CUST000000152285,647573,1,2000000381855,3,USD,$1126,16%,341,web,
2025-08-04,2025-08-04 18:22:38,CUST000000184211,647574,1,2000000428482,Two,GBP,17,9%,4,app,FEST20
2025-08-04,2025-08-04 12:26:12,CUST000000158251,647575,1,2000000328775,1,AED,587,10%,96,web,
2025-08-04,2025-08-04 12:26:12,CUST000000158251,647575,2,2000000232676,1,AED,1391,5%,238,web,
2025-08-04,2025-08-04 02:29:43,CUST000000249027,647576,1,2000000076386,1,CAD,3,25%,1,web,
2025-08-04,2025-08-04 02:29:43,CUST000000249027,647576,2,2000000210360,1,CAD,95,6%,17,web,
2025-08-04,2025-08-04 04:20:06,CUST000000235860,647577,1,2000000068299,1,USD,$14,13%,1,app,
2025-08-04,2025-08-04 00:34:36,CUST000000114393,647578,1,2000000403526,1,INR,3539,0%,177,web,PRIME5
2025-08-04,2025-08-04 00:34:36,CUST000000114393,647578,2,2000000029399,Two,INR,3369,13%,706,web,PRIME5
2025-08-04,2025-08-04 21:46:49,CUST000000134098,647579,1,2000000421117,1,AUD,12,20%,2,app,
2025-08-04,2025-08-04 04:11:19,CUST000000138797,647580,1,2000000041469,3,INR,13857,0%,7483,web,
2025-08-04,2025-08-04 17:49:27,CUST000000151278,647581,1,2000000403359,Two,INR,2730,5%,621,web,
2025-08-04,2025-08-04 15:15:35,CUST000000093198,647582,1,2000000491660,Two,AED,4101,8%,905,web,PRIME5
2025-08-04,2025-08-04 04:15:59,CUST000000039011,647583,1,2000000023359,1,INR,3594,5%,612,web,
2025-08-04,2025-08-04 21:05:48,CUST000000199519,647584,1,2000000461328,1,INR,2058,11%,219,app,
2025-08-04,2025-08-04 21:05:48,CUST000000199519,647584,2,2000000348704,3,INR,2065,9%,675,app,
2025-08-04,2025-08-04 21:05:48,CUST000000199519,647584,3,2000000279978,1,INR,2368,2%,278,app,
2025-08-04,2025-08-04 03:10:45,CUST000000188458,647585,1,2000000078526,Two,INR,1905,12%,403,app,
2025-08-04,2025-08-04 04:58:59,CUST000000126422,647586,1,2000000190228,1,AUD,80,1%,10,web,NEW10
2025-08-04,2025-08-04 04:58:59,CUST000000126422,647586,2,2000000273822,1,AUD,32,12%,6,web,NEW10
2025-08-04,2025-08-04 00:09:23,CUST000000227963,647587,1,2000000076638,1,GBP,44,12%,2,web,FEST20
2025-08-04,2025-08-04 15:55:04,CUST000000067354,647588,1,2000000252940,1,USD,$630,11%,68,web,
2025-08-04,2025-08-04 15:55:04,CUST000000067354,647588,2,2000000351094,1,USD,$13,0%,2,web,
2025-08-04,2025-08-04 15:55:04,CUST000000067354,647588,3,2000000237473,1,USD,$21,23%,2,web,
2025-08-04,2025-08-04 16:22:06,CUST000000120263,647589,1,2000000203874,1,INR,4668,0%,234,web,
2025-08-04,2025-08-04 09:52:10,CUST000000045077,647590,1,2000000085852,1,INR,2655,18%,263,app,
2025-08-04,2025-08-04 04:58:03,CUST000000180010,647591,1,2000000359946,1,INR,2643,5%,302,web,NEW10
2025-08-04,2025-08-04 04:58:03,CUST000000180010,647591,2,2000000435503,1,INR,8117,7%,904,web,NEW10
2025-08-04,2025-08-04 04:58:03,CUST000000180010,647591,3,2000000139685,3,INR,13100,2%,6954,web,NEW10
2025-08-04,2025-08-04 04:58:03,CUST000000180010,647591,4,2000000289441,1,INR,4493,10%,488,web,NEW10
2025-08-04,2025-08-04 15:52:14,CUST000000088507,647592,1,2000000072661,1,INR,444,0%,54,app,
2025-08-04,2025-08-04 15:52:14,CUST000000088507,647592,2,2000000218366,Two,INR,2153,7%,480,app,
2025-08-04,2025-08-04 15:52:14,CUST000000088507,647592,3,2000000291000,1,INR,318,8%,15,app,
2025-08-04,2025-08-04 13:29:32,CUST000000171616,647593,1,2000000025308,1,INR,2747,14%,283,web,
2025-08-04,2025-08-04 00:18:25,CUST000000229718,647594,1,2000000194158,Two,GBP,6,1%,1,web,
2025-08-04,2025-08-04 00:18:25,CUST000000229718,647594,2,2000000107059,Two,GBP,28,0%,7,web,
2025-08-04,2025-08-04 00:18:25,CUST000000229718,647594,3,2000000492827,1,GBP,55,16%,6,web,
2025-08-04,2025-08-04 00:18:25,CUST000000229718,647594,4,2000000038162,1,GBP,8,5%,1,web,
2025-08-04,2025-08-04 08:36:54,CUST000000058404,647595,1,2000000192352,1,USD,$7,5%,1,web,NEW10
2025-08-04,2025-08-04 08:36:54,CUST000000058404,647595,2,2000000218793,1,USD,$68,12%,11,web,NEW10
2025-08-04,2025-08-04 08:36:54,CUST000000058404,647595,3,2000000231228,1,USD,$21,12%,3,web,NEW10
2025-08-04,2025-08-04 08:36:54,CUST000000058404,647595,4,2000000229195,1,USD,$62,6%,3,web,NEW10
2025-08-04,2025-08-04 17:17:29,CUST000000079734,647596,1,2000000220161,1,INR,2223,0%,112,app,
2025-08-04,2025-08-04 19:25:38,CUST000000105254,647597,1,2000000286426,1,INR,1514,10%,247,app,
2025-08-04,2025-08-04 12:23:20,CUST000000016549,647598,1,2000000236186,1,AED,196,17%,20,app,NEW10
2025-08-04,2025-08-04 12:23:20,CUST000000016549,647598,2,2000000093147,Two,AED,209,1%,50,app,NEW10
2025-08-04,2025-08-04 12:23:20,CUST000000016549,647598,3,2000000219363,1,AED,104,0%,19,app,NEW10
2025-08-04,2025-08-04 12:23:20,CUST000000016549,647598,4,2000000239989,1,AED,109,8%,13,app,NEW10
2025-08-04,2025-08-04 04:09:01,CUST000000241722,647599,1,2000000448725,1,INR,998,1%,119,web,
2025-08-04,2025-08-04 06:13:21,CUST000000093358,647600,1,2000000366265,1,AUD,5,5%,1,web,
2025-08-04,2025-08-04 19:20:05,CUST000000067061,647601,1,2000000318776,1,INR,845,7%,95,app,FEST20
2025-08-04,2025-08-04 13:20:15,CUST000000201612,647602,1,2000000277554,1,INR,4956,31%,172,web,SAVE50
2025-08-04,2025-08-04 01:46:31,CUST000000190422,647603,1,2000000464404,1,INR,2907,2%,143,web,
2025-08-04,2025-08-04 01:46:31,CUST000000190422,647603,2,2000000237473,1,INR,2160,2%,253,web,
2025-08-04,2025-08-04 01:46:31,CUST000000190422,647603,3,2000000253817,1,INR,16551,14%,709,web,
2025-08-04,2025-08-04 01:46:31,CUST000000190422,647603,4,2000000066950,1,INR,49609,1%,2445,web,
2025-08-04,2025-08-04 01:46:31,CUST000000190422,647603,5,2000000493824,Two,INR,832,6%,79,web,
2025-08-04,2025-08-04 19:14:36,CUST000000029896,647604,1,2000000020006,1,AUD,10,5%,2,app,SAVE50
2025-08-04,2025-08-04 19:14:36,CUST000000029896,647604,2,2000000185682,1,AUD,26,9%,2,app,SAVE50
2025-08-04,2025-08-04 06:22:57,CUST000000174988,647605,1,2000000385389,1,INR,6745,6%,760,app,PRIME5
2025-08-04,2025-08-04 03:10:45,CUST000000014026,647606,1,2000000284057,1,INR,87498,13%,13777,app,
2025-08-04,2025-08-04 03:10:45,CUST000000014026,647606,2,2000000214993,1,INR,834,16%,84,app,
2025-08-04,2025-08-04 03:10:45,CUST000000014026,647606,3,2000000006062,1,INR,4323,21%,172,app,
2025-08-04,2025-08-04 04:51:46,CUST000000005468,647607,1,2000000442112,Two,SGD,965,20%,77,app,
2025-08-04,2025-08-04 04:51:46,CUST000000005468,647607,2,2000000475462,3,SGD,52,10%,8,app,
2025-08-04,2025-08-04 18:40:51,CUST000000254195,647608,1,2000000471662,1,USD,$10,25%,1,app,FEST20
2025-08-04,2025-08-04 18:40:51,CUST000000254195,647608,2,2000000030678,1,USD,$518,0%,26,app,FEST20
2025-08-04,2025-08-04 00:10:04,CUST000000055548,647609,1,2000000318349,1,INR,524,2%,62,app,
2025-08-04,2025-08-04 19:26:02,CUST000000120989,647610,1,2000000443904,1,INR,16017,0%,801,web,
2025-08-04,2025-08-04 19:26:02,CUST000000120989,647610,2,2000000015583,1,INR,449,0%,23,web,
2025-08-04,2025-08-04 17:57:44,CUST000000208029,647611,1,2000000431000,Two,AED,153,8%,15,web,NEW10
2025-08-04,2025-08-04 22:52:58,CUST000000140358,647612,1,2000000440231,1,AUD,57,7%,7,app,
2025-08-04,2025-08-04 00:14:52,CUST000000238330,647613,1,2000000226095,1,INR,438,2%,52,web,NEW10
2025-08-04,2025-08-04 13:46:24,CUST000000095695,647614,1,2000000402338,Two,INR,12768,8%,4249,app,FEST20
2025-08-04,2025-08-04 06:55:42,CUST000000027697,647615,1,2000000177830,1,GBP,14,6%,3,web,
